trial,timestamp,target,stimulus,is_target
13,1752428391.910259,2,1,0
13,1752428392.1137967,2,2,1
13,1752428392.3159342,2,1,0
13,1752428392.519467,2,2,1
13,1752428392.7220707,2,0,0
13,1752428392.9254105,2,1,0
13,1752428393.1290658,2,2,1
13,1752428393.331503,2,0,0
13,1752428393.5346746,2,2,1
13,1752428393.7364233,2,1,0
13,1752428393.9387977,2,0,0
13,1752428394.1418061,2,0,0
13,1752428394.3431292,2,1,0
13,1752428394.54515,2,2,1
13,1752428394.7469661,2,0,0
13,1752428394.9494116,2,2,1
13,1752428395.1521356,2,1,0
13,1752428395.3541021,2,1,0
13,1752428395.5558672,2,2,1
13,1752428395.7585535,2,0,0
14,1752428397.1386602,1,1,1
14,1752428397.3401628,1,0,0
14,1752428397.5431223,1,2,0
14,1752428397.7455704,1,1,1
14,1752428397.9474723,1,0,0
14,1752428398.1502573,1,2,0
14,1752428398.35297,1,0,0
14,1752428398.5562577,1,1,1
14,1752428398.7580287,1,2,0
14,1752428398.959916,1,1,1
14,1752428399.1621988,1,0,0
14,1752428399.3636842,1,2,0
14,1752428399.5655072,1,0,0
14,1752428399.7676558,1,1,1
14,1752428399.9717975,1,2,0
14,1752428400.1748598,1,2,0
14,1752428400.3765993,1,1,1
14,1752428400.5789664,1,0,0
14,1752428400.7811844,1,2,0
14,1752428400.9840422,1,1,1
14,1752428401.1869807,1,0,0
14,1752428401.3907495,1,0,0
14,1752428401.5929165,1,1,1
14,1752428401.795864,1,2,0
14,1752428401.998917,1,2,0
14,1752428402.2019196,1,0,0
14,1752428402.4051254,1,1,1
14,1752428402.6062236,1,2,0
14,1752428402.8076167,1,0,0
14,1752428403.0095897,1,1,1
14,1752428403.2122355,1,1,1
14,1752428403.415818,1,0,0
14,1752428403.6175072,1,2,0
14,1752428403.8200386,1,0,0
14,1752428404.0243106,1,1,1
14,1752428404.2275536,1,2,0
