Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
7.2031250000,28,3702.6923828125,3701.0256347656,3703.4614257813,3704.3588867188,3701.2819824219,3699.6154785156,3694.2307128906,3698.9743652344,3705.1281738281,3704.4870605469,3763.7180175781,4561.5385742188,3708.0769042969,3710.0000000000,,,
7.2109375000,28,3701.6667480469,3698.3332519531,3705.8974609375,3707.9487304688,3705.5129394531,3702.3076171875,3697.3076171875,3698.3332519531,3704.4870605469,3704.1025390625,3761.0256347656,4560.1284179688,3694.2307128906,3703.0769042969,,,
7.2187500000,28,3703.5898437500,3701.9230957031,3693.5898437500,3698.8461914063,3697.8205566406,3699.6154785156,3692.1794433594,3700.0000000000,3703.9743652344,3707.8205566406,3762.8205566406,4561.9228515625,3712.6923828125,3720.7692871094,,,
7.2265625000,28,3699.8718261719,3700.2563476563,3713.9743652344,3707.3076171875,3700.3845214844,3700.3845214844,3694.6154785156,3698.3332519531,3699.6154785156,3707.1794433594,3758.5898437500,4560.8974609375,3692.6923828125,3697.9487304688,,,
7.2343750000,28,3707.1794433594,3702.6923828125,3701.7949218750,3706.5385742188,3701.0256347656,3701.1538085938,3694.7436523438,3699.7436523438,3702.6923828125,3707.0512695313,3762.3076171875,4562.1796875000,3707.4357910156,3715.1281738281,,,
7.2421875000,28,3703.7180175781,3699.4870605469,3702.3076171875,3704.2307128906,3702.0512695313,3701.4101562500,3697.1794433594,3699.8718261719,3704.7436523438,3708.5898437500,3764.2307128906,4563.0771484375,3709.8718261719,3714.7436523438,,,
7.2500000000,29,3701.9230957031,3702.1794433594,3711.9230957031,3707.4357910156,3704.3588867188,3703.0769042969,3700.5129394531,3700.3845214844,3704.1025390625,3708.8461914063,3762.8205566406,4560.7690429688,3695.2563476563,3698.8461914063,,,
7.2578125000,29,3705.6411132813,3706.0256347656,3696.1538085938,3705.5129394531,3697.3076171875,3700.5129394531,3697.4357910156,3702.6923828125,3705.7692871094,3708.8461914063,3768.0769042969,4563.4614257813,3713.9743652344,3720.5129394531,,,
7.2656250000,29,3700.5129394531,3700.1281738281,3709.4870605469,3712.6923828125,3701.7949218750,3702.9487304688,3701.6667480469,3701.0256347656,3703.9743652344,3707.5642089844,3763.5898437500,4565.8974609375,3694.8718261719,3706.4101562500,,,
7.2734375000,29,3707.6923828125,3705.2563476563,3702.6923828125,3706.2819824219,3705.6411132813,3702.8205566406,3698.8461914063,3704.1025390625,3705.0000000000,3707.3076171875,3762.9487304688,4566.1538085938,3706.2819824219,3717.0512695313,,,
7.2812500000,29,3706.2819824219,3705.0000000000,3703.8461914063,3703.9743652344,3702.9487304688,3700.8974609375,3698.4614257813,3706.1538085938,3705.5129394531,3707.0512695313,3764.8718261719,4563.2050781250,3710.3845214844,3716.5385742188,,,
7.2890625000,29,3704.1025390625,3701.4101562500,3716.2819824219,3708.9743652344,3701.5385742188,3704.6154785156,3703.4614257813,3705.2563476563,3704.2307128906,3705.6411132813,3762.9487304688,4562.3076171875,3695.3845214844,3702.9487304688,,,
7.2968750000,29,3710.8974609375,3704.6154785156,3702.5642089844,3703.9743652344,3698.3332519531,3703.7180175781,3699.3588867188,3704.1025390625,3703.9743652344,3708.9743652344,3764.4870605469,4567.8203125000,3718.2050781250,3725.2563476563,,,
7.3046875000,29,3704.3588867188,3702.6923828125,3711.2819824219,3713.3332519531,3705.1281738281,3703.9743652344,3701.7949218750,3701.0256347656,3702.9487304688,3712.4357910156,3761.4101562500,4566.9228515625,3700.1281738281,3708.0769042969,,,
7.3125000000,29,3707.4357910156,3707.1794433594,3703.8461914063,3714.1025390625,3706.9230957031,3705.6411132813,3700.3845214844,3704.8718261719,3706.6667480469,3712.1794433594,3766.2819824219,4563.7177734375,3706.9230957031,3718.5898437500,,,
7.3203125000,29,3708.5898437500,3707.6923828125,3705.3845214844,3710.3845214844,3701.4101562500,3705.5129394531,3699.7436523438,3706.0256347656,3706.6667480469,3709.6154785156,3767.4357910156,4565.7690429688,3714.4870605469,3723.4614257813,,,
7.3281250000,29,3705.7692871094,3705.7692871094,3716.1538085938,3713.2050781250,3701.5385742188,3705.6411132813,3704.3588867188,3703.3332519531,3707.8205566406,3710.0000000000,3763.3332519531,4567.3076171875,3694.7436523438,3703.0769042969,,,
7.3359375000,29,3711.2819824219,3708.2050781250,3698.3332519531,3708.2050781250,3702.5642089844,3701.9230957031,3698.8461914063,3705.1281738281,3713.5898437500,3715.2563476563,3769.4870605469,4565.7690429688,3716.4101562500,3726.9230957031,,,
7.3437500000,29,3706.7949218750,3705.5129394531,3712.5642089844,3715.2563476563,3708.8461914063,3704.1025390625,3700.6411132813,3704.8718261719,3710.1281738281,3712.1794433594,3767.0512695313,4563.5898437500,3701.2819824219,3713.7180175781,,,
7.3515625000,29,3709.3588867188,3709.2307128906,3708.4614257813,3711.7949218750,3705.8974609375,3707.3076171875,3700.5129394531,3706.7949218750,3709.4870605469,3708.4614257813,3768.3332519531,4565.6411132813,3705.3845214844,3715.3845214844,,,
7.3593750000,29,3711.4101562500,3707.4357910156,3702.3076171875,3705.6411132813,3701.0256347656,3705.5129394531,3701.9230957031,3706.0256347656,3710.5129394531,3711.4101562500,3772.4357910156,4567.8203125000,3720.6411132813,3723.8461914063,,,
7.3671875000,29,3708.5898437500,3704.3588867188,3718.5898437500,3713.3332519531,3706.0256347656,3707.4357910156,3709.7436523438,3703.8461914063,3705.7692871094,3711.5385742188,3767.6923828125,4564.8715820313,3697.5642089844,3705.3845214844,,,
7.3750000000,29,3713.5898437500,3711.0256347656,3704.7436523438,3710.2563476563,3702.5642089844,3706.2819824219,3701.7949218750,3705.3845214844,3707.1794433594,3709.8718261719,3770.5129394531,4563.9741210938,3715.7692871094,3724.8718261719,,,
7.3828125000,29,3708.7180175781,3707.8205566406,3716.7949218750,3713.8461914063,3706.4101562500,3705.6411132813,3700.8974609375,3704.4870605469,3708.7180175781,3710.2563476563,3770.3845214844,4566.5385742188,3705.8974609375,3712.1794433594,,,
7.3906250000,29,3712.6923828125,3706.7949218750,3714.8718261719,3712.6923828125,3709.8718261719,3706.5385742188,3704.3588867188,3707.0512695313,3710.6411132813,3715.8974609375,3768.9743652344,4569.2309570313,3705.0000000000,3714.6154785156,,,
7.3984375000,29,3714.3588867188,3708.0769042969,3703.5898437500,3710.7692871094,3705.0000000000,3704.2307128906,3702.6923828125,3707.9487304688,3710.5129394531,3715.8974609375,3770.1281738281,4568.2050781250,3721.0256347656,3726.1538085938,,,
7.4062500000,29,3709.3588867188,3710.2563476563,3718.9743652344,3719.6154785156,3710.1281738281,3707.4357910156,3707.3076171875,3708.4614257813,3708.7180175781,3713.7180175781,3768.5898437500,4566.6665039063,3700.0000000000,3704.6154785156,,,
7.4140625000,29,3715.1281738281,3714.3588867188,3705.7692871094,3710.1281738281,3711.6667480469,3707.5642089844,3704.3588867188,3711.9230957031,3710.7692871094,3716.2819824219,3773.0769042969,4568.5898437500,3720.0000000000,3726.5385742188,,,
7.4218750000,29,3710.2563476563,3707.9487304688,3714.6154785156,3710.1281738281,3713.4614257813,3706.2819824219,3703.7180175781,3709.2307128906,3709.2307128906,3715.5129394531,3771.7949218750,4568.4614257813,3713.8461914063,3717.4357910156,,,
7.4296875000,29,3713.5898437500,3711.0256347656,3715.5129394531,3714.2307128906,3712.3076171875,3707.9487304688,3705.2563476563,3708.2050781250,3711.0256347656,3716.6667480469,3772.1794433594,4572.8203125000,3708.7180175781,3712.4357910156,,,
7.4375000000,29,3717.1794433594,3715.0000000000,3704.1025390625,3709.2307128906,3706.0256347656,3707.9487304688,3704.3588867188,3708.7180175781,3712.1794433594,3717.9487304688,3774.1025390625,4575.1284179688,3725.5129394531,3728.9743652344,,,
7.4453125000,29,3710.8974609375,3710.8974609375,3721.4101562500,3714.7436523438,3710.1281738281,3712.4357910156,3707.8205566406,3709.6154785156,3709.4870605469,3715.6411132813,3768.9743652344,4570.5126953125,3703.0769042969,3708.0769042969,,,
7.4531250000,29,3717.9487304688,3714.6154785156,3708.3332519531,3712.0512695313,3709.4870605469,3710.8974609375,3703.2050781250,3711.5385742188,3714.2307128906,3715.7692871094,3774.7436523438,4572.4360351563,3720.6411132813,3725.1281738281,,,
7.4609375000,29,3714.1025390625,3713.2050781250,3712.5642089844,3713.4614257813,3710.0000000000,3708.9743652344,3706.0256347656,3708.8461914063,3714.6154785156,3716.5385742188,3776.7949218750,4573.9741210938,3716.7949218750,3718.8461914063,,,
7.4687500000,29,3711.6667480469,3714.2307128906,3719.1025390625,3716.0256347656,3711.7949218750,3712.3076171875,3711.4101562500,3711.4101562500,3713.5898437500,3717.0512695313,3773.8461914063,4572.0512695313,3706.5385742188,3713.7180175781,,,
7.4765625000,29,3716.4101562500,3716.0256347656,3707.9487304688,3712.9487304688,3710.5129394531,3712.6923828125,3707.0512695313,3715.8974609375,3715.3845214844,3717.3076171875,3776.5385742188,4571.2822265625,3724.7436523438,3734.4870605469,,,
7.4843750000,29,3713.5898437500,3711.6667480469,3722.9487304688,3716.9230957031,3713.9743652344,3714.6154785156,3712.6923828125,3712.0512695313,3714.3588867188,3716.9230957031,3773.7180175781,4571.9228515625,3702.6923828125,3712.1794433594,,,
7.4921875000,29,3720.2563476563,3716.9230957031,3712.3076171875,3711.4101562500,3710.1281738281,3713.8461914063,3711.7949218750,3710.5129394531,3715.1281738281,3719.4870605469,3777.8205566406,4572.9487304688,3718.8461914063,3723.4614257813,,,
7.5000000000,30,3716.9230957031,3716.1538085938,3714.4870605469,3716.0256347656,3712.3076171875,3712.5642089844,3707.6923828125,3711.1538085938,3714.6154785156,3721.1538085938,3776.7949218750,4572.5639648438,3719.6154785156,3722.0512695313,,,
7.5078125000,30,3713.7180175781,3714.2307128906,3720.0000000000,3721.1538085938,3715.0000000000,3714.7436523438,3708.2050781250,3712.1794433594,3717.3076171875,3721.0256347656,3772.4357910156,4573.8461914063,3704.7436523438,3716.9230957031,,,
7.5156250000,30,3717.4357910156,3716.6667480469,3706.4101562500,3714.3588867188,3710.1281738281,3713.8461914063,3705.7692871094,3712.9487304688,3719.6154785156,3720.8974609375,3776.4101562500,4575.3847656250,3727.1794433594,3736.7949218750,,,
7.5234375000,30,3711.1538085938,3712.8205566406,3722.0512695313,3721.2819824219,3717.1794433594,3715.7692871094,3711.4101562500,3713.0769042969,3714.6154785156,3720.2563476563,3771.0256347656,4573.0771484375,3709.3588867188,3715.5129394531,,,
7.5312500000,30,3718.4614257813,3715.8974609375,3715.5129394531,3719.3588867188,3716.5385742188,3715.0000000000,3711.4101562500,3716.5385742188,3716.4101562500,3723.2050781250,3771.9230957031,4572.8203125000,3721.5385742188,3729.3588867188,,,
7.5390625000,30,3720.0000000000,3715.8974609375,3717.9487304688,3718.2050781250,3710.8974609375,3713.5898437500,3711.4101562500,3714.3588867188,3717.3076171875,3723.9743652344,3774.7436523438,4574.6152343750,3726.4101562500,3728.8461914063,,,
7.5468750000,30,3716.1538085938,3716.0256347656,3722.4357910156,3720.1281738281,3714.8718261719,3717.0512695313,3715.2563476563,3712.4357910156,3715.8974609375,3721.1538085938,3772.9487304688,4575.0000000000,3711.1538085938,3713.9743652344,,,
7.5546875000,30,3719.3588867188,3720.7692871094,3706.7949218750,3712.9487304688,3715.7692871094,3716.1538085938,3712.6923828125,3716.5385742188,3720.6411132813,3721.5385742188,3778.0769042969,4576.9228515625,3732.4357910156,3736.6667480469,,,
7.5625000000,30,3716.0256347656,3719.1025390625,3728.0769042969,3720.5129394531,3718.5898437500,3716.0256347656,3716.9230957031,3716.6667480469,3720.7692871094,3723.5898437500,3776.9230957031,4575.3847656250,3710.8974609375,3717.5642089844,,,
7.5703125000,30,3720.7692871094,3720.8974609375,3718.7180175781,3718.4614257813,3717.5642089844,3715.8974609375,3711.4101562500,3715.6411132813,3720.0000000000,3724.4870605469,3779.8718261719,4574.3588867188,3718.0769042969,3727.0512695313,,,
7.5781250000,30,3718.2050781250,3718.5898437500,3713.5898437500,3716.9230957031,3717.8205566406,3714.2307128906,3708.7180175781,3714.2307128906,3717.4357910156,3722.8205566406,3782.0512695313,4576.5385742188,3727.9487304688,3732.5642089844,,,
7.5859375000,30,3716.9230957031,3718.2050781250,3729.1025390625,3723.5898437500,3722.0512695313,3716.7949218750,3717.1794433594,3714.2307128906,3716.4101562500,3721.6667480469,3776.7949218750,4577.1796875000,3709.6154785156,3714.3588867188,,,
7.5937500000,30,3724.1025390625,3722.9487304688,3712.6923828125,3716.0256347656,3716.9230957031,3717.3076171875,3711.4101562500,3716.5385742188,3718.9743652344,3723.7180175781,3777.9487304688,4577.4360351563,3731.9230957031,3737.3076171875,,,
7.6015625000,30,3718.4614257813,3718.9743652344,3723.7180175781,3720.3845214844,3717.3076171875,3719.8718261719,3712.6923828125,3716.0256347656,3719.3588867188,3723.7180175781,3776.7949218750,4575.7690429688,3716.0256347656,3723.2050781250,,,
7.6093750000,30,3723.5898437500,3722.0512695313,3722.3076171875,3722.0512695313,3716.4101562500,3719.6154785156,3716.9230957031,3718.2050781250,3722.9487304688,3723.3332519531,3779.1025390625,4577.6923828125,3717.3076171875,3725.7692871094,,,
7.6171875000,30,3724.1025390625,3721.6667480469,3718.2050781250,3722.3076171875,3714.2307128906,3717.5642089844,3715.7692871094,3718.5898437500,3722.0512695313,3723.3332519531,3779.4870605469,4579.1025390625,3729.1025390625,3731.9230957031,,,
7.6250000000,30,3720.1281738281,3719.2307128906,3729.7436523438,3728.2050781250,3720.3845214844,3720.0000000000,3718.2050781250,3716.1538085938,3721.0256347656,3721.9230957031,3777.6923828125,4576.5385742188,3710.2563476563,3715.2563476563,,,
7.6328125000,30,3726.7949218750,3723.4614257813,3714.1025390625,3720.5129394531,3718.4614257813,3716.1538085938,3715.6411132813,3717.6923828125,3724.4870605469,3725.1281738281,3783.2050781250,4578.4614257813,3729.8718261719,3739.2307128906,,,
7.6406250000,30,3720.2563476563,3719.8718261719,3726.1538085938,3725.1281738281,3721.0256347656,3716.4101562500,3718.2050781250,3719.1025390625,3721.0256347656,3725.8974609375,3780.3845214844,4579.7436523438,3718.7180175781,3725.0000000000,,,
7.6484375000,30,3720.5129394531,3723.8461914063,3726.9230957031,3727.1794433594,3721.0256347656,3720.7692871094,3716.6667480469,3721.4101562500,3721.6667480469,3724.4870605469,3782.5642089844,4577.8203125000,3721.6667480469,3726.0256347656,,,
7.6562500000,30,3722.0512695313,3725.6411132813,3718.4614257813,3722.6923828125,3715.8974609375,3718.9743652344,3714.4870605469,3719.2307128906,3722.9487304688,3726.6667480469,3785.2563476563,4577.4360351563,3736.4101562500,3740.1281738281,,,
7.6640625000,30,3721.2819824219,3720.2563476563,3729.8718261719,3726.0256347656,3721.5385742188,3720.1281738281,3720.6411132813,3716.7949218750,3720.0000000000,3726.7949218750,3778.4614257813,4578.5898437500,3713.8461914063,3718.7180175781,,,
7.6718750000,30,3728.7180175781,3722.3076171875,3718.3332519531,3721.5385742188,3721.5385742188,3719.4870605469,3717.1794433594,3720.0000000000,3722.3076171875,3727.6923828125,3781.9230957031,4579.7436523438,3732.8205566406,3733.3332519531,,,
7.6796875000,30,3721.2819824219,3720.3845214844,3727.0512695313,3726.9230957031,3723.3332519531,3719.4870605469,3718.5898437500,3717.6923828125,3722.8205566406,3728.5898437500,3782.4357910156,4577.1796875000,3724.2307128906,3724.8718261719,,,
7.6875000000,30,3722.9487304688,3722.9487304688,3724.7436523438,3725.8974609375,3724.6154785156,3720.0000000000,3720.2563476563,3720.2563476563,3722.4357910156,3726.2819824219,3783.2050781250,4576.6665039063,3718.2050781250,3726.2819824219,,,
7.6953125000,30,3727.6923828125,3724.1025390625,3716.9230957031,3718.5898437500,3719.6154785156,3718.7180175781,3716.6667480469,3721.7949218750,3724.7436523438,3724.4870605469,3785.8974609375,4580.7690429688,3732.1794433594,3739.3588867188,32774,7.6953125000,0.0000000000
7.7031250000,30,3721.7949218750,3722.1794433594,3733.4614257813,3728.9743652344,3721.9230957031,3722.5642089844,3719.7436523438,3717.3076171875,3724.1025390625,3727.9487304688,3781.9230957031,4581.4101562500,3710.6411132813,3719.4870605469,,,
7.7109375000,30,3726.6667480469,3727.5642089844,3718.0769042969,3727.5642089844,3720.3845214844,3721.6667480469,3716.7949218750,3719.8718261719,3726.4101562500,3732.0512695313,3786.0256347656,4578.5898437500,3732.6923828125,3741.0256347656,,,
7.7187500000,30,3724.2307128906,3722.5642089844,3726.2819824219,3727.9487304688,3722.4357910156,3721.9230957031,3719.6154785156,3722.3076171875,3725.8974609375,3727.9487304688,3783.2050781250,4576.1538085938,3725.5129394531,3732.3076171875,,,
7.7265625000,30,3726.4101562500,3722.5642089844,3731.5385742188,3728.9743652344,3722.9487304688,3724.8718261719,3722.0512695313,3722.3076171875,3724.4870605469,3726.7949218750,3779.8718261719,4579.1025390625,3713.4614257813,3725.0000000000,,,
7.7343750000,30,3730.7692871094,3725.7692871094,3719.2307128906,3724.8718261719,3720.1281738281,3721.7949218750,3718.3332519531,3720.6411132813,3724.8718261719,3731.2819824219,3783.9743652344,4582.8203125000,3738.5898437500,3743.7180175781,,,
7.7421875000,30,3725.6411132813,3721.9230957031,3735.3845214844,3732.6923828125,3726.1538085938,3723.2050781250,3723.2050781250,3720.0000000000,3723.9743652344,3731.0256347656,3781.2819824219,4578.8461914063,3721.1538085938,3722.8205566406,,,
7.7500000000,31,3729.2307128906,3725.2563476563,3723.4614257813,3728.2050781250,3723.8461914063,3722.8205566406,3720.6411132813,3724.1025390625,3727.4357910156,3728.9743652344,3785.6411132813,4580.1284179688,3732.5642089844,3738.3332519531,,,
7.7578125000,31,3726.2819824219,3724.1025390625,3729.3588867188,3730.2563476563,3723.0769042969,3722.5642089844,3720.6411132813,3723.4614257813,3727.5642089844,3728.3332519531,3787.4357910156,4583.9741210938,3729.6154785156,3733.7180175781,,,
7.7656250000,31,3730.0000000000,3726.7949218750,3735.1281738281,3733.7180175781,3726.5385742188,3726.1538085938,3723.9743652344,3722.8205566406,3727.1794433594,3730.8974609375,3785.8974609375,4580.3847656250,3719.7436523438,3724.3588867188,,,
